"DATE","WEIGHT","TOE","POP","REC"
2008-01-23,22,"7//8305070100",136,FALSE
2007-12-20,23,"7//830507090",211,FALSE
2008-01-23,28,"7//8405060100",136,FALSE
2005-12-20,19,"7//8406080",283,FALSE
2005-12-20,30,"7//84070100",283,FALSE
2004-11-25,26,"7//860",360,FALSE
2008-11-29,21,"8//10206090",283,FALSE
2008-12-31,29,"8//10206090",229,FALSE
2008-11-30,27,"8//10506090",283,FALSE
2008-12-30,23,"8//10506090",229,FALSE
2008-11-30,29,"8//105070100",283,FALSE
2008-08-06,28,"8//1060100",52,FALSE
2008-08-06,45,"8//107080",52,FALSE
2008-01-23,23,"8//1080",136,FALSE
2008-01-24,29,"8//1100",136,FALSE
2008-04-15,32,"8//1100",31,TRUE
2008-11-30,27,"8//11030100",283,FALSE
2010-10-01,27,"8//110406080",350,FALSE
2010-11-03,25,"8//110406080",466,FALSE
2008-11-30,37,"8//1105060",283,FALSE
2009-01-01,30,"8//1105060",229,FALSE
2008-11-30,32,"8//1105090",283,FALSE
2008-12-30,27,"8//1105090",229,FALSE
2011-01-04,23,"8//120306070",349,FALSE
2008-12-30,27,"8//1203070",229,FALSE
2008-12-30,23,"8//1203080",229,FALSE
2010-10-01,46,"8//120406090",350,FALSE
2010-11-03,49,"8//120406090",466,FALSE
2008-12-30,26,"8//12050100",229,FALSE
2008-12-30,30,"8//12070100",229,FALSE
2008-08-07,33,"8//12090",52,FALSE
2010-10-01,38,"8//130406090",350,FALSE
2010-10-01,22,"8//130408090",350,FALSE
2010-11-03,25,"8//1305060100",466,FALSE
2010-11-03,37,"8//1305080100",466,FALSE
2008-12-31,28,"8//13060100",229,FALSE
2008-12-31,20,"8//1306090",229,FALSE
2010-12-01,22,"8//136105090",419,FALSE
2011-01-04,24,"8//136105090",349,FALSE
2008-09-03,28,"8//14070",91,FALSE
2008-10-01,29,"8//14070",147,FALSE
2009-03-31,38,"8//14070",49,FALSE
2009-04-28,38,"8//14070",15,FALSE
2008-12-31,27,"8//1407090",229,FALSE
2008-12-31,28,"8//1408090",229,FALSE
2009-01-01,35,"8//14090100",229,FALSE
2009-01-01,36,"8//15070100",229,FALSE
2009-01-01,33,"8//15080100",229,FALSE
2011-01-04,19,"8//151040100",349,FALSE
2010-11-03,21,"8//15104090",466,FALSE
2010-11-03,18,"8//15106090",466,FALSE
2009-01-01,29,"8//151070",229,FALSE
2010-11-03,41,"8//15205090",466,FALSE
2010-11-03,33,"8//15304060",466,FALSE
2010-11-03,24,"8//15305090",466,FALSE
2010-11-03,28,"8//15308090",466,FALSE
2011-01-05,39,"8//15406080",349,FALSE
2011-02-09,37,"8//15406080",152,FALSE
2011-03-08,44,"8//15406080",135,FALSE
2011-04-06,47,"8//15406080",75,FALSE
2011-05-04,52,"8//15406080",59,FALSE
2010-11-03,26,"8//15406090",466,FALSE
2008-09-03,21,"8//1610",91,FALSE
2008-09-30,22,"8//1610",147,FALSE
2008-10-30,28,"8//1610",189,FALSE
2008-11-28,27,"8//1610",283,FALSE
2008-12-31,27,"8//1610",229,FALSE
2008-11-28,29,"8//16100",283,FALSE
2011-01-04,27,"8//16102080",349,FALSE
2011-02-09,29,"8//16102080",152,FALSE
2011-03-08,31,"8//16102080",135,FALSE
2010-11-03,24,"8//16104080",466,FALSE
2010-11-04,24,"8//16108090",466,FALSE
2010-11-04,19,"8//162030100",466,FALSE
2010-12-01,22,"8//162030100",419,FALSE
2010-11-04,23,"8//16205080",466,FALSE
2010-11-04,23,"8//163040100",466,FALSE
2010-12-01,24,"8//163040100",419,FALSE
2010-11-04,26,"8//16305070",466,FALSE
2010-11-04,28,"8//16406090",466,FALSE
2010-12-01,28,"8//16406090",419,FALSE
2011-03-08,34,"8//16406090",135,FALSE
2010-11-04,34,"8//16506070",466,FALSE
2008-09-04,18,"8//1660",91,FALSE
2008-09-04,24,"8//1710",91,FALSE
2008-11-28,28,"8//1710",283,FALSE
2010-11-04,44,"8//17103070",466,FALSE
2010-11-04,16,"8//17103080",466,FALSE
2010-11-04,24,"8//17105090",466,FALSE
2010-11-05,29,"8//17107090",466,FALSE
2010-12-01,25,"8//17107090",419,FALSE
2011-01-04,26,"8//17107090",349,FALSE
2011-02-08,24,"8//17107090",152,FALSE
2011-03-08,30,"8//17107090",135,FALSE
2011-04-06,34,"8//17107090",75,TRUE
2011-05-04,43,"8//17107090",59,TRUE
2011-01-04,20,"8//171080100",349,FALSE
2010-11-05,36,"8//17108090",466,FALSE
2010-11-05,30,"8//17206070",466,FALSE
2010-11-05,30,"8//172080100",466,FALSE
2010-12-02,36,"8//172080100",419,FALSE
2011-01-05,32,"8//172080100",349,FALSE
2011-02-08,27,"8//172080100",152,FALSE
2011-03-08,32,"8//172080100",135,FALSE
2010-11-05,21,"8//17304060",466,FALSE
2010-12-02,25,"8//17304060",419,FALSE
2011-01-05,23,"8//17304060",349,FALSE
2011-02-08,32,"8//17304060",152,FALSE
2010-11-05,42,"8//17304070",466,FALSE
2010-11-05,28,"8//17304090",466,FALSE
2010-11-05,22,"8//17405090",466,FALSE
2009-03-31,33,"8//175070",49,FALSE
2010-12-01,28,"8//18103090",419,FALSE
2010-12-01,27,"8//18105060",419,FALSE
2010-12-01,31,"8//18105080",419,FALSE
2011-01-04,22,"8//18105080",349,FALSE
2010-12-01,23,"8//18203080",419,FALSE
2011-01-04,20,"8//18203080",349,FALSE
2011-02-08,29,"8//18203080",152,FALSE
2011-03-08,27,"8//18203080",135,FALSE
2010-12-01,23,"8//18205060",419,FALSE
2009-03-31,34,"8//1830100",49,FALSE
2009-04-28,41,"8//1830100",15,FALSE
2010-12-01,26,"8//18305060",419,FALSE
2010-12-01,20,"8//18305070",419,FALSE
2010-12-02,29,"8//18507090",419,FALSE
2008-09-05,23,"8//1860",91,FALSE
2008-11-28,30,"8//1860",283,FALSE
2008-09-05,39,"8//204080",91,FALSE
2009-04-28,40,"8//204090100",15,TRUE
2008-11-28,30,"8//205080",283,FALSE
2008-12-30,26,"8//205080",229,FALSE
2008-01-25,27,"8//210",136,FALSE
2008-02-26,30,"8//210",76,FALSE
2010-12-02,45,"8//2102080100",419,FALSE
2009-06-24,16,"8//2103090",19,FALSE
2010-12-03,29,"8//2104090100",419,FALSE
2010-12-03,25,"8//2105080100",419,FALSE
2010-12-03,21,"8//2105090100",419,FALSE
2009-09-16,40,"8//21070100",165,FALSE
2009-10-13,37,"8//21070100",202,FALSE
2008-11-28,44,"8//21080",283,FALSE
2009-01-01,42,"8//21080",229,FALSE
2010-12-03,25,"8//2203090100",419,FALSE
2011-01-04,29,"8//2204080100",349,FALSE
2011-01-04,25,"8//2205070100",349,FALSE
2011-02-08,31,"8//2205070100",152,FALSE
2011-03-08,30,"8//2205070100",135,FALSE
2011-04-06,34,"8//2205070100",75,FALSE
2011-05-04,47,"8//2205070100",59,TRUE
2011-01-04,28,"8//2304060100",349,FALSE
2011-01-04,28,"8//230407090",349,FALSE
2009-09-15,19,"8//23050100",165,FALSE
2009-10-13,18,"8//23050100",202,FALSE
2009-09-15,38,"8//2305070",165,FALSE
2009-10-13,34,"8//2305070",202,FALSE
2010-01-12,49,"8//2305070",183,FALSE
2011-01-04,24,"8//2305080100",349,FALSE
2011-01-04,25,"8//2405070100",349,FALSE
2011-02-08,24,"8//2405070100",152,FALSE
2009-09-15,21,"8//2405090",165,FALSE
2008-09-30,25,"8//24060",147,FALSE
2009-09-15,24,"8//2406080",165,FALSE
2009-10-14,24,"8//2406080",202,FALSE
2010-01-12,38,"8//2406080",183,FALSE
2009-09-15,14,"8//24070100",165,FALSE
2010-01-12,24,"8//24070100",183,FALSE
2008-09-30,45,"8//24090",147,FALSE
2008-10-29,44,"8//24090",189,FALSE
2008-09-30,32,"8//250100",147,FALSE
2008-10-30,34,"8//250100",189,FALSE
2008-11-29,36,"8//250100",283,FALSE
2009-09-15,16,"8//25060100",165,FALSE
2008-09-30,30,"8//2510",147,FALSE
2008-10-28,33,"8//2510",189,FALSE
2008-11-28,34,"8//2510",283,FALSE
2008-12-31,37,"8//2510",229,FALSE
2011-05-04,57,"8//25105070",59,FALSE
2011-01-04,25,"8//25106090",349,FALSE
2011-03-08,32,"8//252060100",135,FALSE
2011-01-05,23,"8//253070100",349,FALSE
2011-02-08,20,"8//253070100",152,FALSE
2011-01-05,27,"8//25307080",349,FALSE
2011-02-09,20,"8//25307080",152,FALSE
2011-03-08,29,"8//25307080",135,FALSE
2011-01-05,26,"8//25407080",349,FALSE
2011-01-05,23,"8//25407090",349,FALSE
2011-02-09,26,"8//25407090",152,FALSE
2011-03-08,24,"8//25407090",135,FALSE
2011-01-05,19,"8//25408090",349,FALSE
2011-02-08,21,"8//25408090",152,FALSE
2011-03-08,27,"8//25408090",135,FALSE
2011-04-06,40,"8//25506090",75,TRUE
2011-03-08,32,"8//25508090",135,FALSE
2011-04-06,39,"8//25508090",75,TRUE
2011-06-15,46,"8//25508090",62,TRUE
2008-09-30,43,"8//2570",147,FALSE
2008-10-28,44,"8//2570",189,FALSE
2008-10-01,20,"8//2610",147,FALSE
2009-09-15,17,"8//261070",165,FALSE
2008-10-01,38,"8//2620",147,FALSE
2008-10-28,45,"8//2620",189,FALSE
2011-01-06,25,"8//26204060",349,FALSE
2011-01-06,26,"8//262050100",349,FALSE
2011-02-09,28,"8//262050100",152,FALSE
2011-03-10,27,"8//262050100",135,FALSE
2011-04-06,37,"8//262050100",75,TRUE
2011-02-08,25,"8//262090100",152,FALSE
2011-03-08,31,"8//262090100",135,FALSE
2011-04-06,33,"8//262090100",75,FALSE
2009-09-15,40,"8//263070",165,FALSE
2011-05-04,55,"8//263080100",59,FALSE
2011-06-14,64,"8//263080100",62,TRUE
2011-03-08,38,"8//26405060",135,FALSE
2011-03-08,32,"8//26405090",135,FALSE
2011-04-07,45,"8//26405090",75,TRUE
2011-03-08,31,"8//264060100",135,TRUE
2009-09-16,41,"8//2650100",165,FALSE
2009-10-13,41,"8//2650100",202,FALSE
2008-10-01,32,"8//2660",147,FALSE
2008-10-30,31,"8//2660",189,FALSE
2008-11-28,41,"8//2660",283,FALSE
2011-03-09,26,"8//271020100",135,FALSE
2011-03-08,31,"8//27102060",135,FALSE
2011-06-16,63,"8//27102070",62,TRUE
2011-03-09,29,"8//27103070",135,FALSE
2011-04-06,34,"8//27103070",75,TRUE
2011-03-09,27,"8//27105060",135,FALSE
2011-04-06,31,"8//27105060",75,TRUE
2011-03-10,31,"8//27106090",135,FALSE
2011-04-08,45,"8//27106090",75,FALSE
2011-04-06,32,"8//27107090",75,FALSE
2011-04-06,38,"8//27108090",75,FALSE
2011-05-04,43,"8//27108090",59,TRUE
2011-06-14,44,"8//27108090",62,TRUE
2011-04-07,46,"8//27204080",75,FALSE
2011-05-05,45,"8//27204080",59,TRUE
2010-01-12,35,"8//272070",183,FALSE
2010-03-24,47,"8//272070",65,FALSE
2010-04-20,47,"8//272070",37,FALSE
2011-06-14,53,"8//27307080",62,TRUE
2011-06-16,8,"8//274070100",62,FALSE
2011-06-16,54,"8//27407080",62,TRUE
2011-07-12,21,"8//27507080",108,FALSE
2008-02-26,23,"8//28",76,FALSE
2011-07-12,23,"8//28102060",108,FALSE
2011-07-12,26,"8//28102070",108,FALSE
2011-12-06,34,"8//28103090",285,FALSE
2012-01-03,37,"8//28103090",191,FALSE
2012-01-26,37,"8//28103090",114,FALSE
2011-07-12,15,"8//28104060",108,FALSE
2011-10-04,24,"8//28104060",334,FALSE
2011-11-01,27,"8//28104060",296,FALSE
2011-07-12,20,"8//28105090",108,FALSE
2011-12-08,29,"8//28105090",285,FALSE
2012-01-05,30,"8//28105090",191,FALSE
2011-07-12,29,"8//281060100",108,FALSE
2011-07-13,14,"8//28203080",108,FALSE
2012-01-04,24,"8//28203080",191,FALSE
2012-01-25,24,"8//28203080",114,FALSE
2011-07-13,32,"8//28204090",108,TRUE
2011-10-04,32,"8//28204090",334,FALSE
2011-11-01,34,"8//28204090",296,FALSE
2011-07-13,20,"8//28205080",108,FALSE
2011-07-14,15,"8//28306070",108,FALSE
2011-10-04,24,"8//28306070",334,FALSE
2011-11-01,23,"8//28306070",296,FALSE
2011-12-06,26,"8//28306070",285,FALSE
2012-01-03,25,"8//28306070",191,FALSE
2012-01-26,23,"8//28306070",114,FALSE
2012-02-29,31,"8//28306070",84,FALSE
2009-09-16,19,"8//283090",165,FALSE
2009-10-13,24,"8//283090",202,FALSE
2011-07-14,19,"8//283090100",108,FALSE
2011-10-04,22,"8//283090100",334,FALSE
2011-11-03,25,"8//283090100",296,FALSE
2011-12-07,28,"8//283090100",285,FALSE
2012-01-03,25,"8//283090100",191,FALSE
2012-01-25,28,"8//283090100",114,FALSE
2012-02-29,32,"8//283090100",84,FALSE
2008-10-01,16,"8//2850",147,FALSE
2008-10-28,19,"8//2850",189,FALSE
2008-11-28,27,"8//2850",283,FALSE
2008-12-31,23,"8//2850",229,FALSE
2009-09-17,17,"8//2850100",165,FALSE
2010-06-15,68,"8//285070",36,FALSE
2011-10-05,25,"8//285080100",334,FALSE
2012-01-04,28,"8//285080100",191,FALSE
2011-10-04,22,"8//28508090",334,FALSE
2009-09-17,19,"8//285090",165,FALSE
2010-01-12,36,"8//285090",183,FALSE
2009-09-17,32,"8//30406090",165,FALSE
2009-10-13,36,"8//30406090",202,FALSE
2010-01-12,45,"8//30406090",183,FALSE
2011-10-06,22,"8//3102070100",334,FALSE
2011-12-06,23,"8//310207080",285,FALSE
2012-01-03,25,"8//310306070",191,FALSE
2011-10-04,28,"8//310306080",334,FALSE
2011-12-06,26,"8//310308090",285,FALSE
2009-10-13,21,"8//3104070",202,FALSE
2011-12-06,27,"8//3105060100",285,FALSE
2011-10-04,20,"8//310506080b",334,FALSE
2011-11-01,21,"8//310506080b",296,FALSE
2009-10-13,15,"8//31080100",202,FALSE
2008-11-28,21,"8//320100",283,FALSE
2012-01-05,26,"8//3203060100",191,FALSE
2012-01-25,31,"8//3203060100",114,FALSE
2012-02-29,29,"8//3203060100",84,FALSE
2012-03-27,27,"8//3203060100",44,FALSE
2011-12-06,24,"8//3203070100",285,FALSE
2012-01-03,27,"8//3203070100",191,FALSE
2011-11-01,22,"8//320307080",296,FALSE
2011-12-06,21,"8//320307080",285,FALSE
2011-12-06,24,"8//320406070",285,FALSE
2009-10-13,25,"8//3204070",202,FALSE
2008-02-27,25,"8//330",76,FALSE
2011-10-04,30,"8//330408090",334,FALSE
2011-11-01,35,"8//330408090",296,FALSE
2008-02-27,25,"8//340",76,FALSE
2011-12-07,26,"8//340506070",285,FALSE
2008-02-27,24,"8//350",76,FALSE
2008-10-28,33,"8//35090",189,FALSE
2011-10-04,18,"8//35105060",334,FALSE
2011-11-02,24,"8//35105060",296,FALSE
2009-10-14,16,"8//351080",202,FALSE
2011-10-04,17,"8//351090100",334,FALSE
2011-11-01,20,"8//351090100",296,FALSE
2011-10-04,32,"8//35205060",334,FALSE
2011-11-02,31,"8//35205060",296,FALSE
2011-10-04,29,"8//35207080",334,FALSE
2011-11-01,26,"8//35207080",296,FALSE
2009-10-14,25,"8//352080",202,FALSE
2011-10-04,25,"8//35304080",334,FALSE
2011-11-01,25,"8//35304080",296,FALSE
2011-12-06,27,"8//35304080",285,FALSE
2012-01-03,29,"8//35304080",191,FALSE
2011-10-04,22,"8//353060100",334,FALSE
2011-11-03,27,"8//353060100",296,FALSE
2011-10-04,18,"8//35306080",334,FALSE
2009-10-14,21,"8//353070",202,FALSE
2012-01-25,22,"8//353070100",114,FALSE
2011-10-04,16,"8//35307080",334,FALSE
2011-11-01,20,"8//35307080",296,FALSE
2011-12-06,19,"8//35307080",285,FALSE
2012-01-03,24,"8//35307080",191,FALSE
2011-12-06,23,"8//35307090",285,FALSE
2009-10-14,20,"8//353080",202,FALSE
2011-10-04,27,"8//35405080",334,FALSE
2011-12-07,27,"8//35407090",285,FALSE
2009-10-15,22,"8//354080",202,FALSE
2011-10-04,23,"8//35506070",334,FALSE
2011-11-03,23,"8//35506070",296,FALSE
2011-12-06,25,"8//35506070",285,FALSE
2012-01-04,33,"8//35506080",191,FALSE
2012-01-25,32,"8//35506080",114,FALSE
2011-12-06,32,"8//355070100",285,FALSE
2010-04-20,49,"8//355080",37,TRUE
2009-10-15,20,"8//3610100",202,FALSE
2010-01-12,26,"8//3610100",183,FALSE
2010-03-23,32,"8//3610100",65,FALSE
2010-04-20,54,"8//3610100",37,TRUE
2011-12-06,19,"8//36103080",285,FALSE
2012-01-03,23,"8//36103080",191,FALSE
2012-01-25,24,"8//36103080",114,FALSE
2011-10-04,24,"8//36103090",334,FALSE
2012-02-29,34,"8//36103090",84,FALSE
2012-03-27,29,"8//36103090",44,FALSE
2011-10-04,21,"8//36104060",334,FALSE
2011-10-04,26,"8//362040100",334,FALSE
2011-10-04,20,"8//36205090",334,FALSE
2011-10-04,20,"8//36206070",334,FALSE
2011-11-02,21,"8//36206070",296,FALSE
2011-12-06,23,"8//36206070",285,FALSE
2010-01-12,26,"8//362070",183,FALSE
2010-01-13,24,"8//362090",183,FALSE
2010-03-23,37,"8//362090",65,FALSE
2008-10-28,22,"8//3640",189,FALSE
2009-10-15,26,"8//364060",202,FALSE
2009-10-15,22,"8//364070",202,FALSE
2010-01-12,30,"8//365070",183,FALSE
2009-10-15,22,"8//365080",202,FALSE
2010-01-14,25,"8//365080",183,FALSE
2008-10-28,33,"8//3680",189,FALSE
2008-11-28,35,"8//3680",283,FALSE
2008-12-30,28,"8//3680",229,FALSE
2011-10-05,40,"8//37102060",334,FALSE
2011-11-02,39,"8//37102060",296,FALSE
2011-10-05,12,"8//37104080",334,FALSE
2011-10-05,21,"8//37203070",334,FALSE
2011-12-06,27,"8//372050100",285,FALSE
2012-01-03,30,"8//372050100",191,FALSE
2011-10-06,18,"8//37206090",334,FALSE
2010-01-12,24,"8//3730100",183,FALSE
2011-11-01,15,"8//37407090",296,FALSE
2011-11-01,19,"8//37506070",296,FALSE
2008-02-28,27,"8//38",76,FALSE
2008-03-18,29,"8//38",33,FALSE
2008-10-28,22,"8//3810",189,FALSE
2008-12-30,28,"8//38100",229,FALSE
2011-11-01,28,"8//38104080",296,FALSE
2011-11-01,17,"8//381090100",296,FALSE
2011-12-06,25,"8//381090100",285,FALSE
2011-11-01,24,"8//38203060",296,FALSE
2011-11-01,34,"8//382060100",296,FALSE
2011-12-08,31,"8//382060100",285,FALSE
2011-11-01,26,"8//38207080",296,FALSE
2012-01-03,33,"8//38207090",191,FALSE
2011-11-02,15,"8//383040100",296,FALSE
2011-11-02,20,"8//38306080",296,FALSE
2011-12-06,21,"8//38306080",285,FALSE
2011-11-02,22,"8//38307090",296,FALSE
2012-01-25,28,"8//38307090",114,FALSE
2008-10-28,25,"8//3840",189,FALSE
2011-11-02,17,"8//384050100",296,FALSE
2011-12-06,23,"8//384050100",285,FALSE
2012-01-03,23,"8//384050100",191,FALSE
2011-11-03,29,"8//38406090",296,FALSE
2011-11-03,42,"8//384070100",296,FALSE
2010-01-14,32,"8//384080",183,FALSE
2008-10-28,45,"8//3870",189,FALSE
2008-11-29,54,"8//3870",283,FALSE
2008-03-18,25,"8//40100",33,FALSE
2008-10-28,26,"8//4060100",189,FALSE
2008-10-28,32,"8//4070100",189,FALSE
2008-10-28,26,"8//408090",189,FALSE
2008-11-28,36,"8//408090",283,FALSE
2008-12-30,31,"8//408090",229,FALSE
2011-12-06,20,"8//410206080",285,FALSE
2011-12-06,30,"8//4102070100",285,FALSE
2011-12-06,27,"8//4102090100",285,FALSE
2012-01-03,23,"8//4102090100",191,FALSE
2010-02-11,30,"8//4103060",120,FALSE
2011-12-06,26,"8//410406090",285,FALSE
2011-12-06,28,"8//4104070100",285,FALSE
2010-01-14,28,"8//4105080",183,FALSE
2010-01-14,25,"8//41070100",183,FALSE
2010-04-22,55,"8//41080100",37,FALSE
2011-12-06,26,"8//420307080",285,FALSE
2012-01-04,25,"8//420307080",191,FALSE
2011-12-06,25,"8//420407090",285,FALSE
2011-12-06,26,"8//4204080100",285,FALSE
2012-01-27,27,"8//4205060100",114,FALSE
2011-12-07,22,"8//420506080",285,FALSE
2011-12-07,26,"8//4205070100",285,FALSE
2010-01-12,25,"8//4206080",183,FALSE
2010-03-23,27,"8//4206080",65,FALSE
2010-04-21,37,"8//4206080",37,FALSE
2010-05-18,46,"8//4206080",34,FALSE
2010-01-12,25,"8//4207080",183,FALSE
2010-02-10,24,"8//4207080",120,FALSE
2008-10-28,46,"8//42090",189,FALSE
2008-10-29,46,"8//430100",189,FALSE
2008-11-28,47,"8//430100",283,FALSE
2010-01-12,29,"8//43040100",183,FALSE
2010-01-12,27,"8//4304060",183,FALSE
2011-12-07,27,"8//430407090",285,FALSE
2011-12-07,19,"8//4304080100",285,FALSE
2012-01-04,20,"8//4304080100",191,FALSE
2012-01-27,30,"8//4304090100",114,FALSE
2012-03-01,30,"8//4304090100",84,FALSE
2012-03-27,27,"8//4304090100",44,FALSE
2010-01-12,30,"8//4305080",183,FALSE
2011-12-07,24,"8//430508090",285,FALSE
2012-01-05,22,"8//430508090",191,FALSE
2012-01-25,26,"8//430508090",114,FALSE
2010-01-12,30,"8//4306090",183,FALSE
2010-03-25,29,"8//4306090",65,FALSE
2010-04-20,40,"8//4306090",37,FALSE
2008-10-29,33,"8//43080",189,FALSE
2008-10-29,48,"8//440100",189,FALSE
2010-01-13,29,"8//4406080",183,FALSE
2008-10-29,39,"8//44070",189,FALSE
2008-11-28,35,"8//44070",283,FALSE
2010-01-13,32,"8//44070100",183,FALSE
2010-01-13,27,"8//44080100",183,FALSE
2008-10-29,25,"8//44090",189,FALSE
2008-11-30,25,"8//44090",283,FALSE
2008-12-30,22,"8//44090",229,FALSE
2010-01-14,22,"8//45090100",183,FALSE
2011-12-08,34,"8//45102080",285,FALSE
2012-01-04,28,"8//45102080",191,FALSE
2012-01-03,27,"8//451030100",191,FALSE
2012-01-03,26,"8//45103090",191,FALSE
2012-01-25,26,"8//45103090",114,FALSE
2012-01-03,32,"8//45105060",191,FALSE
2012-01-27,31,"8//45105060",114,FALSE
2010-01-14,29,"8//451070",183,FALSE
2012-01-04,25,"8//45204070",191,FALSE
2012-01-04,25,"8//45205060",191,FALSE
2012-03-01,29,"8//45207090",84,FALSE
2012-01-05,25,"8//45304080",191,FALSE
2012-01-05,27,"8//45304090",191,FALSE
2012-01-05,29,"8//45305090",191,FALSE
2012-01-25,25,"8//45305090",114,FALSE
2012-01-25,22,"8//45308090",114,FALSE
2012-02-29,26,"8//45308090",84,FALSE
2008-12-30,22,"8//4550",229,FALSE
2010-04-20,38,"8//4550100",37,FALSE
2012-02-29,38,"8//455080100",84,FALSE
2012-03-27,32,"8//455080100",44,FALSE
2012-03-01,36,"8//46105060",84,FALSE
2012-03-01,30,"8//46105080",84,FALSE
2012-04-25,33,"8//461070100",30,FALSE
2010-03-23,29,"8//4620100",65,FALSE
2012-04-25,33,"8//46205070",30,TRUE
2010-03-24,23,"8//4630100",65,FALSE
2010-03-23,25,"8//463070",65,FALSE
2010-04-21,37,"8//463070",37,FALSE
2010-03-23,42,"8//463090",65,FALSE
2010-04-20,60,"8//463090",37,TRUE
2010-03-24,37,"8//464060",65,FALSE
2012-09-06,33,"8//46508090",26,FALSE
2008-10-30,31,"8//4690",189,FALSE
2008-11-28,30,"8//4690",283,FALSE
2008-12-31,30,"8//4690",229,FALSE
2010-05-18,57,"8//4710100",34,TRUE
2012-12-04,30.7,"8//471020100",167,FALSE
2010-04-22,56,"8//471060",37,FALSE
2010-05-19,37,"8//473060",34,TRUE
2010-06-15,46,"8//473060",36,TRUE
2012-10-04,30,"8//47406090",82,FALSE
2012-10-30,19,"8//48103060",93,FALSE
2012-12-04,21,"8//48103060",167,FALSE
2012-10-30,28,"8//48103070",93,FALSE
2012-10-30,26,"8//481050100",93,FALSE
2013-01-02,20.1,"8//48204060",125,FALSE
2010-06-16,50,"8//482060",36,FALSE
2012-10-31,17,"8//48206090",93,FALSE
2012-11-01,19,"8//482080100",93,FALSE
2012-11-01,20,"8//48305070",93,FALSE
2012-12-04,26,"8//48305070",167,FALSE
2010-06-17,22,"8//483070",36,FALSE
2010-07-20,22,"8//4840100",68,FALSE
2010-12-01,32,"8//484090",419,FALSE
2011-01-06,29,"8//484090",349,FALSE
2008-12-31,30,"8//506080",229,FALSE
2008-11-28,31,"8//507080",283,FALSE
2008-11-28,45,"8//5080100",283,FALSE
2008-11-28,20,"8//508090",283,FALSE
2012-12-04,18.5,"8//510207090",167,FALSE
2010-07-21,17,"8//51030100",68,FALSE
2010-12-02,29,"8//51030100",419,FALSE
2011-05-04,62,"8//51030100",59,FALSE
2011-06-14,53,"8//51030100",62,TRUE
2012-12-04,25.8,"8//5105090100",167,FALSE
2010-07-21,37,"8//51080100",68,FALSE
2010-07-22,20,"8//51090100",68,FALSE
2012-12-05,24,"8//5203060100",167,FALSE
2012-12-04,23.3,"8//520306080",167,FALSE
2012-12-05,26.7,"8//5205080100",167,FALSE
2010-12-01,39,"8//5206090",419,FALSE
2011-01-04,31,"8//5206090",349,FALSE
2008-11-28,47,"8//530100",283,FALSE
2008-12-30,45,"8//530100",229,FALSE
2010-09-29,29,"8//5306090",350,FALSE
2010-11-03,33,"8//5306090",466,FALSE
2008-11-28,28,"8//53070",283,FALSE
2008-12-30,28,"8//53070",229,FALSE
2010-09-29,23,"8//540506070",350,FALSE
2008-11-28,28,"8//54080",283,FALSE
2008-12-30,28,"8//54080",229,FALSE
2009-03-31,33,"8//54080",49,FALSE
2008-11-28,36,"8//55090",283,FALSE
2013-01-01,24.7,"8//6103060100",125,FALSE
2013-02-03,18,"8//6103060100",22,FALSE
2013-02-26,22,"8//6103060100",29,FALSE
2013-01-02,15.5,"8//610506070",125,FALSE
2008-11-28,38,"8//61060",283,FALSE
2008-12-30,31,"8//61060",229,FALSE
2010-08-19,33,"8//6106080",158,FALSE
2010-09-29,28,"8//6106080",350,FALSE
2013-02-03,16,"8//620308090",22,FALSE
2013-02-26,20,"8//620308090",29,FALSE
2011-01-06,28,"8//6205090",349,FALSE
2011-02-08,34,"8//6205090",152,FALSE
2011-03-08,35,"8//6205090",135,FALSE
2011-04-07,49,"8//6205090",75,FALSE
2010-08-19,22,"8//63040100",158,FALSE
2011-02-09,32,"8//63040100",152,FALSE
2011-03-09,34,"8//63040100",135,FALSE
2011-04-06,44,"8//63040100",75,TRUE
2013-12-03,29,"8//630406090",81,FALSE
2013-10-09,16,"8//630507080",36,FALSE
2013-11-05,18,"8//630507080",62,FALSE
2010-08-20,29,"8//63070100",158,FALSE
2010-09-30,34,"8//63070100",350,FALSE
2011-01-05,28,"8//63070100",349,FALSE
2011-02-08,31,"8//63070100",152,FALSE
2011-01-04,24,"8//63080100",349,FALSE
2010-08-20,39,"8//6407090",158,FALSE
2008-11-28,31,"8//64080",283,FALSE
2010-08-20,19,"8//6408090",158,FALSE
2010-09-29,33,"8//6506080",350,FALSE
2010-09-29,38,"8//6506090",350,FALSE
2013-12-03,24,"8//710206090",81,FALSE
2013-12-31,22,"8//710206090",66,FALSE
2013-11-05,29,"8//710307080",62,FALSE
2013-12-03,39,"8//710307080",81,FALSE
2013-12-31,33,"8//710307080",66,FALSE
2014-01-30,30,"8//710307080",38,FALSE
2010-09-29,27,"8//7103090",350,FALSE
2011-01-04,32,"8//7103090",349,FALSE
2011-02-08,26,"8//7103090",152,FALSE
2011-03-08,38,"8//7103090",135,FALSE
2011-07-13,56,"8//7103090",108,FALSE
2010-09-29,37,"8//7104080",350,FALSE
2010-11-05,34,"8//7104080",466,FALSE
2010-12-01,41,"8//7104080",419,FALSE
2013-11-05,24,"8//710507080",62,FALSE
2013-12-03,30,"8//710507080",81,FALSE
2014-01-30,24,"8//7105080100",38,FALSE
